suite,dimension,budget,function,function_class,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,bonferroni_family_size,p_bonferroni,alpha,decision
cec2020,5,50000,8,composition,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,3.1832314562052488e-12,1.342653420907967e-20,10,1.3426534209079669e-19,0.05,competitor better
cec2020,5,50000,9,composition,NLSHADE-RSP,MSC-CMA,51,51,153,0.94117647058823528,0,1.4097167877480388e-10,5.0327525838067172e-16,10,5.0327525838067176e-15,0.05,competitor better
cec2020,5,50000,10,composition,NLSHADE-RSP,MSC-CMA,51,51,2068,0.20492118415993843,300,4.7202775022014976e-10,2.4850997927474988e-07,10,2.4850997927474988e-06,0.05,MSC-CMA-ES better
cec2020,5,50000,1,basic,j2020,MSC-CMA,51,51,763.5,0.70645905420991928,8.5265128291212022e-14,1.7308821043116041e-11,0.00032238961755275553,10,0.0032238961755275556,0.05,competitor better
cec2020,5,50000,2,basic,j2020,MSC-CMA,51,51,1064,0.59092656670511334,0.62451739227481085,0.49959593893299825,0.1137890780284751,10,1,0.05,not significant
cec2020,5,50000,3,basic,j2020,MSC-CMA,51,51,1794.5,0.31007304882737408,5.1482871324652706,3.2741881753769349,0.00095134711550512062,10,0.009513471155051207,0.05,MSC-CMA-ES better
cec2020,5,50000,4,basic,j2020,MSC-CMA,51,51,102.5,0.96059207996924256,0.064778373772924169,0.360140728029819,1.0983911551292522e-15,10,1.0983911551292522e-14,0.05,competitor better
cec2020,5,50000,5,hybrid,j2020,MSC-CMA,51,51,814.5,0.68685121107266434,2.2737367544323206e-13,0.045452451643313907,0.00073711273944922142,10,0.007371127394492214,0.05,competitor better
cec2020,5,50000,6,hybrid,j2020,MSC-CMA,51,51,0,1,2.2737367544323206e-13,0.49651018377676337,1.5881300345694461e-18,10,1.5881300345694461e-17,0.05,competitor better
cec2020,5,50000,7,hybrid,j2020,MSC-CMA,51,51,0,1,0,7.8749729254923295e-05,1.3901956678272616e-20,10,1.3901956678272617e-19,0.05,competitor better
cec2020,5,50000,8,composition,j2020,MSC-CMA,51,51,1330.5,0.48846597462514418,9.5496943686157465e-12,3.1832314562052488e-12,0.8432104701824843,10,1,0.05,not significant
cec2020,5,50000,9,composition,j2020,MSC-CMA,51,51,1996.5,0.23241061130334484,0.0057097558446912444,1.4097167877480388e-10,3.1928760527196692e-06,10,3.192876052719669e-05,0.05,MSC-CMA-ES better
cec2020,5,50000,10,composition,j2020,MSC-CMA,51,51,2298,0.1164936562860438,100.12322468347429,4.7202775022014976e-10,2.5084093007826799e-11,10,2.5084093007826798e-10,0.05,MSC-CMA-ES better
cec2020,5,50000,1,basic,jSO,MSC-CMA,51,51,306,0.88235294117647056,0,1.7308821043116041e-11,2.7609917823338085e-14,10,2.7609917823338084e-13,0.05,competitor better
cec2020,5,50000,2,basic,jSO,MSC-CMA,51,51,455,0.82506728181468669,0.2497979694667265,0.49959593893299825,1.3445795155682516e-08,10,1.3445795155682515e-07,0.05,competitor better
cec2020,5,50000,3,basic,jSO,MSC-CMA,51,51,1927,0.25913110342176082,5.1482279660613131,3.2741881753769349,2.1218399853433112e-05,10,0.00021218399853433113,0.05,MSC-CMA-ES better
cec2020,5,50000,4,basic,jSO,MSC-CMA,51,51,101.5,0.96097654748173778,0.10322663620922867,0.360140728029819,1.0345907467995309e-15,10,1.034590746799531e-14,0.05,competitor better
cec2020,5,50000,5,hybrid,jSO,MSC-CMA,51,51,504,0.80622837370242217,0,0.045452451643313907,1.0392235709040458e-09,10,1.0392235709040457e-08,0.05,competitor better
cec2020,5,50000,6,hybrid,jSO,MSC-CMA,51,51,0,1,0,0.49651018377676337,1.3901956678272616e-20,10,1.3901956678272617e-19,0.05,competitor better
cec2020,5,50000,7,hybrid,jSO,MSC-CMA,51,51,0,1,0,7.8749729254923295e-05,1.3901956678272616e-20,10,1.3901956678272617e-19,0.05,competitor better
cec2020,5,50000,8,composition,jSO,MSC-CMA,51,51,1.5,0.99942329873125724,0,3.1832314562052488e-12,4.0850302212350462e-20,10,4.0850302212350462e-19,0.05,competitor better
cec2020,5,50000,9,composition,jSO,MSC-CMA,51,51,2601,0,100,1.4097167877480388e-10,2.785461266646723e-20,10,2.7854612666467232e-19,0.05,MSC-CMA-ES better
cec2020,5,50000,10,composition,jSO,MSC-CMA,51,51,2601,0,347.36691593518754,4.7202775022014976e-10,1.9881522354074772e-20,10,1.9881522354074772e-19,0.05,MSC-CMA-ES better
cec2020,5,1000000,1,basic,ARRDE,MSC-CMA,51,51,1275,0.50980392156862742,0,0,0.32689257978151776,10,1,0.05,not significant
