suite,dimension,budget,function,function_class,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,bonferroni_family_size,p_bonferroni,alpha,decision
cec2014,10,100000,30,composition,j2020,MSC-CMA,51,51,1920,0.2618223760092272,498.70701272246379,472.57521579918148,3.4311231398866137e-05,30,0.001029336941965984,0.05,higher
cec2014,10,100000,1,basic,jSO,MSC-CMA,51,51,0,1,0,9.3432959147321526e-09,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,100000,2,basic,jSO,MSC-CMA,51,51,102,0.96078431372549022,0,3.042401885977597e-09,2.4951114593373185e-18,30,7.485334378011956e-17,0.05,lower
cec2014,10,100000,3,basic,jSO,MSC-CMA,51,51,688.5,0.73529411764705888,0,0,3.2510433460501254e-08,30,9.7531300381503761e-07,0.05,lower
cec2014,10,100000,4,basic,jSO,MSC-CMA,51,51,1993,0.23375624759707803,34.780274874720646,0,8.7144819376228131e-07,30,2.614344581286844e-05,0.05,higher
cec2014,10,100000,5,basic,jSO,MSC-CMA,51,51,1485,0.4290657439446367,20.279934455789089,19.999999999848228,0.21815025805168498,30,1,0.05,not significant
cec2014,10,100000,6,basic,jSO,MSC-CMA,51,51,0,1,0,3.5627060884156663,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,100000,7,basic,jSO,MSC-CMA,51,51,309.5,0.88100730488273737,0,0.0098572846078468501,4.966669666521065e-13,30,1.4900008999563194e-11,0.05,lower
cec2014,10,100000,8,basic,jSO,MSC-CMA,51,51,52.5,0.97981545559400229,0,1.9899181141865938,2.7068652049987044e-19,30,8.1205956149961134e-18,0.05,lower
cec2014,10,100000,9,basic,jSO,MSC-CMA,51,51,2249.5,0.13514033064206077,1.9899181141867075,0.99495905709329691,1.7037528398897443e-10,30,5.1112585196692332e-09,0.05,higher
cec2014,10,100000,10,basic,jSO,MSC-CMA,51,51,0,1,1.8189894035458565e-12,25.772814150715021,2.6063568398987977e-18,30,7.8190705196963928e-17,0.05,lower
cec2014,10,100000,11,basic,jSO,MSC-CMA,51,51,1688,0.35101883890811225,18.659446554658643,11.891979620299935,0.0095923644468209456,30,0.28777093340462839,0.05,not significant
cec2014,10,100000,12,basic,jSO,MSC-CMA,51,51,2164,0.16801230296039982,0.11282290956501129,0.033245797464587667,7.658537762257202e-09,30,2.2975613286771607e-07,0.05,higher
cec2014,10,100000,13,basic,jSO,MSC-CMA,51,51,12,0.99538638985005767,0.069248036431872606,0.38125948453671299,6.6833152211402406e-18,30,2.0049945663420721e-16,0.05,lower
cec2014,10,100000,14,basic,jSO,MSC-CMA,51,51,14,0.99461745482506725,0.055280025956562895,0.241933362851114,7.5114182807079167e-18,30,2.253425484212375e-16,0.05,lower
cec2014,10,100000,15,basic,jSO,MSC-CMA,51,51,67,0.97424067666282199,0.41521760256887319,0.94618901446119708,1.5562448484555061e-16,30,4.6687345453665186e-15,0.05,lower
cec2014,10,100000,16,basic,jSO,MSC-CMA,51,51,0,1,1.067402386570393,3.2060587512919483,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,17,hybrid,jSO,MSC-CMA,51,51,405,0.84429065743944642,1.4112450263844494,5.9697493047444823,2.0848127817007656e-09,30,6.2544383451022962e-08,0.05,lower
cec2014,10,100000,18,hybrid,jSO,MSC-CMA,51,51,147,0.94348327566320644,0.085068260133766671,0.45894903967587197,1.1938808840205819e-14,30,3.5816426520617458e-13,0.05,lower
cec2014,10,100000,19,hybrid,jSO,MSC-CMA,51,51,0,1,0.029373667596246378,1.6454063105700243,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,100000,20,hybrid,jSO,MSC-CMA,51,51,104,0.9600153787004998,0.2445169079542211,1.2849718874979317,1.1997452108071602e-15,30,3.5992356324214807e-14,0.05,lower
cec2014,10,100000,21,hybrid,jSO,MSC-CMA,51,51,109,0.95809304113802385,0.42226595028068914,1.4266696846566447,1.5737711447333636e-15,30,4.7213134342000907e-14,0.05,lower
cec2014,10,100000,22,hybrid,jSO,MSC-CMA,51,51,4,0.99846212995001926,0.11219711901867413,20.436836921025588,4.1812246147484963e-18,30,1.2543673844245488e-16,0.05,lower
cec2014,10,100000,23,composition,jSO,MSC-CMA,51,51,1836,0.29411764705882348,329.45747471071309,300.00000000020373,2.330173452165158e-05,30,0.00069905203564954736,0.05,higher
cec2014,10,100000,24,composition,jSO,MSC-CMA,51,51,1225.5,0.52883506343713949,105.96235138559769,106.59501597065992,0.61782782513666867,30,1,0.05,not significant
cec2014,10,100000,25,composition,jSO,MSC-CMA,51,51,1255.5,0.51730103806228378,115.00955154311123,116.43221169254275,0.76575727760399559,30,1,0.05,not significant
cec2014,10,100000,26,composition,jSO,MSC-CMA,51,51,160,0.93848519800076891,100.06778821748367,100.19251325086498,2.3532550642032639e-14,30,7.0597651926097921e-13,0.05,lower
cec2014,10,100000,27,composition,jSO,MSC-CMA,51,51,89,0.96578239138792776,1.1003809738499513,2.3682339283668625,5.2802556563629327e-16,30,1.5840766969088797e-14,0.05,lower
cec2014,10,100000,28,composition,jSO,MSC-CMA,51,51,1041,0.59976931949250289,356.82687929708663,372.12153116836953,0.079066381779451828,30,1,0.05,not significant
cec2014,10,100000,29,composition,jSO,MSC-CMA,51,51,353,0.86428296808919647,221.76056048962482,224.30014824747741,1.9708780386564737e-10,30,5.9126341159694213e-09,0.05,lower
cec2014,10,100000,30,composition,jSO,MSC-CMA,51,51,650,0.75009611687812383,462.90546468340472,472.57521579918148,1.3597634950673066e-05,30,0.000407929048520192,0.05,lower
cec2014,10,1000000,1,basic,ARRDE,MSC-CMA,51,51,1198.5,0.53921568627450989,0,0,0.043338945608060793,30,1,0.05,not significant
cec2014,10,1000000,2,basic,ARRDE,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,3,basic,ARRDE,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,4,basic,ARRDE,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,5,basic,ARRDE,MSC-CMA,51,51,561,0.78431372549019607,0,19.999990646187598,5.955519885136291e-07,30,1.7866559655408874e-05,0.05,lower
cec2014,10,1000000,6,basic,ARRDE,MSC-CMA,51,51,0,1,0,2.5172917838419835,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,1000000,7,basic,ARRDE,MSC-CMA,51,51,433.5,0.83333333333333337,0,0.0098572846078468501,4.6842896658008451e-12,30,1.4052868997402535e-10,0.05,lower
cec2014,10,1000000,8,basic,ARRDE,MSC-CMA,51,51,1224,0.52941176470588236,0,0,0.082206511039478639,30,1,0.05,not significant
cec2014,10,1000000,9,basic,ARRDE,MSC-CMA,51,51,1632,0.37254901960784315,0,0,0.00012549009405965538,30,0.0037647028217896615,0.05,higher
cec2014,10,1000000,10,basic,ARRDE,MSC-CMA,51,51,0,1,0,6.829921375383492,1.3757279328038303e-20,30,4.1271837984114911e-19,0.05,lower
cec2014,10,1000000,11,basic,ARRDE,MSC-CMA,51,51,2300.5,0.11553248750480583,3.789687333924121,0.31227220519303955,2.0940283269649935e-11,30,6.2820849808949804e-10,0.05,higher
cec2014,10,1000000,12,basic,ARRDE,MSC-CMA,51,51,219,0.91580161476355249,2.2737367544323206e-13,0.030170999605616089,2.9482073277372366e-13,30,8.8446219832117098e-12,0.05,lower
cec2014,10,1000000,13,basic,ARRDE,MSC-CMA,51,51,0,1,0.015645472873302424,0.27855549319133388,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,14,basic,ARRDE,MSC-CMA,51,51,0,1,0.018814144210637096,0.20217730990725613,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,15,basic,ARRDE,MSC-CMA,51,51,18,0.99307958477508651,0.28171352471258615,0.96854443942470425,9.4831241688968276e-18,30,2.8449372506690481e-16,0.05,lower
cec2014,10,1000000,16,basic,ARRDE,MSC-CMA,51,51,0,1,0.28912197376689619,3.0284282855843685,3.221589913096581e-18,30,9.6647697392897425e-17,0.05,lower
cec2014,10,1000000,17,hybrid,ARRDE,MSC-CMA,51,51,630.5,0.75759323337178008,0.20814298464551939,0.20814298464551939,7.7739225293536876e-07,30,2.3321767588061064e-05,0.05,lower
cec2014,10,1000000,18,hybrid,ARRDE,MSC-CMA,51,51,56,0.97846981930026911,0.024532291285368046,0.47622475087041494,8.3812099143636173e-17,30,2.5143629743090852e-15,0.05,lower
cec2014,10,1000000,19,hybrid,ARRDE,MSC-CMA,51,51,0,1,0,1.5197992219650587,4.6561014706059028e-19,30,1.3968304411817709e-17,0.05,lower
cec2014,10,1000000,20,hybrid,ARRDE,MSC-CMA,51,51,4,0.99846212995001926,0.0093305141970176919,0.83689434583811817,4.1812246147484963e-18,30,1.2543673844245488e-16,0.05,lower
cec2014,10,1000000,21,hybrid,ARRDE,MSC-CMA,51,51,5,0.99807766243752405,0.0030631570066361746,0.82527351238604751,4.4343686629429155e-18,30,1.3303105988828746e-16,0.05,lower
cec2014,10,1000000,22,hybrid,ARRDE,MSC-CMA,51,51,0,1,0.010776897355754045,1.1274902462441787,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,23,composition,ARRDE,MSC-CMA,51,51,418,0.83929257977700877,100.00000000000045,100.00000000021691,2.4311975522656858e-09,30,7.2935926567970579e-08,0.05,lower
cec2014,10,1000000,24,composition,ARRDE,MSC-CMA,51,51,190,0.92695117262591309,100.00000000000045,100.00000000000409,4.1744812613325898e-14,30,1.2523443783997769e-12,0.05,lower
cec2014,10,1000000,25,composition,ARRDE,MSC-CMA,51,51,867,0.66666666666666674,100.00000000000045,100.00000000000591,0.0035868677736194065,30,0.1076060332085822,0.05,not significant
cec2014,10,1000000,26,composition,ARRDE,MSC-CMA,51,51,749,0.71203383314109958,100.01458221158282,100.10930474885345,0.00022630644827595283,30,0.006789193448278585,0.05,lower
cec2014,10,1000000,27,composition,ARRDE,MSC-CMA,51,51,0,1,0.26251315443505518,1.6018805095045536,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,28,composition,ARRDE,MSC-CMA,51,51,825,0.68281430219146477,100.00664774885126,100.11508154950252,0.0014569048137646665,30,0.043707144412939998,0.05,lower
cec2014,10,1000000,29,composition,ARRDE,MSC-CMA,51,51,872,0.66474432910419068,137.41868902023089,149.2117283890484,0.0041742921942689226,30,0.12522876582806769,0.05,not significant
cec2014,10,1000000,30,composition,ARRDE,MSC-CMA,51,51,876,0.66320645905420994,454.29104878488306,459.93123760399794,0.0045411338924580486,30,0.13623401677374145,0.05,not significant
cec2014,10,1000000,1,basic,BIPOP-CMA,MSC-CMA,51,51,1198.5,0.53921568627450989,0,0,0.043338945608060793,30,1,0.05,not significant
cec2014,10,1000000,2,basic,BIPOP-CMA,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,3,basic,BIPOP-CMA,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,4,basic,BIPOP-CMA,MSC-CMA,51,51,1836,0.29411764705882348,0,0,3.7582804376172312e-07,30,1.1274841312851693e-05,0.05,higher
cec2014,10,1000000,5,basic,BIPOP-CMA,MSC-CMA,51,51,630,0.75778546712802775,19.99667554903192,19.999990646187598,7.3213188893917992e-06,30,0.00021963956668175397,0.05,lower
cec2014,10,1000000,6,basic,BIPOP-CMA,MSC-CMA,51,51,0,1,0,2.5172917838419835,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,1000000,7,basic,BIPOP-CMA,MSC-CMA,51,51,433.5,0.83333333333333337,0,0.0098572846078468501,4.6842896658008451e-12,30,1.4052868997402535e-10,0.05,lower
cec2014,10,1000000,8,basic,BIPOP-CMA,MSC-CMA,51,51,1693.5,0.34890426758938875,0,0,0.00019312025172420829,30,0.005793607551726249,0.05,higher
cec2014,10,1000000,9,basic,BIPOP-CMA,MSC-CMA,51,51,1428,0.4509803921568627,0,0,0.023068422739190009,30,0.69205268217570026,0.05,not significant
cec2014,10,1000000,10,basic,BIPOP-CMA,MSC-CMA,51,51,2108,0.18954248366013071,18.472083231527904,6.829921375383492,6.5742103630035279e-08,30,1.9722631089010586e-06,0.05,higher
cec2014,10,1000000,11,basic,BIPOP-CMA,MSC-CMA,51,51,1998.5,0.23164167627835452,3.6023240108079335,0.31227220519303955,2.8936708228331477e-06,30,8.681012468499443e-05,0.05,higher
cec2014,10,1000000,12,basic,BIPOP-CMA,MSC-CMA,51,51,0,1,2.2737367544323206e-13,0.030170999605616089,9.0012471559842841e-20,30,2.700374146795285e-18,0.05,lower
cec2014,10,1000000,13,basic,BIPOP-CMA,MSC-CMA,51,51,0,1,0.0040333264817036252,0.27855549319133388,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,14,basic,BIPOP-CMA,MSC-CMA,51,51,2228,0.14340638216070745,0.28215351747076056,0.20217730990725613,5.4996914613403384e-10,30,1.6499074384021016e-08,0.05,higher
cec2014,10,1000000,15,basic,BIPOP-CMA,MSC-CMA,51,51,149,0.94271434063821602,0.44226480577913208,0.96854443942470425,1.3249978120009041e-14,30,3.9749934360027122e-13,0.05,lower
cec2014,10,1000000,16,basic,BIPOP-CMA,MSC-CMA,51,51,0,1,0.21467382355194786,3.0284282855843685,3.2708934204205379e-18,30,9.8126802612616132e-17,0.05,lower
cec2014,10,1000000,17,hybrid,BIPOP-CMA,MSC-CMA,51,51,1035,0.60207612456747406,0.20814298464551939,0.20814298464551939,0.027530717477382276,30,0.82592152432146826,0.05,not significant
cec2014,10,1000000,18,hybrid,BIPOP-CMA,MSC-CMA,51,51,755,0.70972702806612842,0.32814349598561421,0.47622475087041494,0.00026477803957035488,30,0.007943341187110646,0.05,lower
cec2014,10,1000000,19,hybrid,BIPOP-CMA,MSC-CMA,51,51,0,1,0.029147729632541086,1.5197992219650587,8.3892351688929696e-19,30,2.5167705506678908e-17,0.05,lower
cec2014,10,1000000,20,hybrid,BIPOP-CMA,MSC-CMA,51,51,584,0.77547097270280663,0.50634433590948902,0.83689434583811817,1.6514463999668117e-06,30,4.9543391999004352e-05,0.05,lower
cec2014,10,1000000,21,hybrid,BIPOP-CMA,MSC-CMA,51,51,228,0.91234140715109568,0.47283699962008541,0.82527351238604751,7.2528297593194348e-13,30,2.1758489277958304e-11,0.05,lower
cec2014,10,1000000,22,hybrid,BIPOP-CMA,MSC-CMA,51,51,1428,0.4509803921568627,2.028953379945051,1.1274902462441787,0.39533963485053014,30,1,0.05,not significant
cec2014,10,1000000,23,composition,BIPOP-CMA,MSC-CMA,51,51,2592,0.0034602076124568004,329.45747471071309,100.00000000021691,6.9196676681722676e-20,30,2.0759003004516802e-18,0.05,higher
cec2014,10,1000000,24,composition,BIPOP-CMA,MSC-CMA,51,51,1199,0.53902345251826222,100.00000000000091,100.00000000000409,0.49402811782215361,30,1,0.05,not significant
cec2014,10,1000000,25,composition,BIPOP-CMA,MSC-CMA,51,51,1992,0.23414071510957324,114.37935119489339,100.00000000000591,3.6884314158453739e-06,30,0.00011065294247536122,0.05,higher
cec2014,10,1000000,26,composition,BIPOP-CMA,MSC-CMA,51,51,751,0.71126489811610916,100.01093993669292,100.10930474885345,0.00023850580377234913,30,0.0071551741131704741,0.05,lower
cec2014,10,1000000,27,composition,BIPOP-CMA,MSC-CMA,51,51,1933,0.25682429834678966,3.0231429759037383,1.6018805095045536,2.3389604935361412e-05,30,0.00070168814806084235,0.05,higher
cec2014,10,1000000,28,composition,BIPOP-CMA,MSC-CMA,51,51,2268,0.12802768166089962,372.11384105455409,100.11508154950252,9.6811486601530864e-11,30,2.9043445980459257e-09,0.05,higher
cec2014,10,1000000,29,composition,BIPOP-CMA,MSC-CMA,51,51,1984,0.23721645520953483,221.84113237110205,149.2117283890484,4.8512641443065582e-06,30,0.00014553792432919673,0.05,higher
cec2014,10,1000000,30,composition,BIPOP-CMA,MSC-CMA,51,51,2105,0.19069588619761635,465.23565361274632,459.93123760399794,7.4099248294363147e-08,30,2.2229774488308945e-06,0.05,higher
cec2014,10,1000000,1,basic,LSRTDE,MSC-CMA,51,51,1198.5,0.53921568627450989,0,0,0.043338945608060793,30,1,0.05,not significant
cec2014,10,1000000,2,basic,LSRTDE,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,3,basic,LSRTDE,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,4,basic,LSRTDE,MSC-CMA,51,51,2116.5,0.18627450980392157,34.780274874720646,0,1.2346456203524094e-11,30,3.703936861057228e-10,0.05,higher
cec2014,10,1000000,5,basic,LSRTDE,MSC-CMA,51,51,1597,0.38600538254517491,20.034740068150768,19.999990646187598,0.046871731310399171,30,1,0.05,not significant
cec2014,10,1000000,6,basic,LSRTDE,MSC-CMA,51,51,0,1,0,2.5172917838419835,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,1000000,7,basic,LSRTDE,MSC-CMA,51,51,526.5,0.79757785467128028,0,0.0098572846078468501,5.0467545017581575e-09,30,1.5140263505274471e-07,0.05,lower
cec2014,10,1000000,8,basic,LSRTDE,MSC-CMA,51,51,1557,0.40138408304498274,0,0,0.0065763847808655383,30,0.19729154342596614,0.05,not significant
cec2014,10,1000000,9,basic,LSRTDE,MSC-CMA,51,51,1810.5,0.30392156862745101,0,0,7.5065738277304521e-07,30,2.2519721483191356e-05,0.05,higher
cec2014,10,1000000,10,basic,LSRTDE,MSC-CMA,51,51,198,0.9238754325259515,0.31227220519394905,6.829921375383492,1.5412252875058911e-13,30,4.6236758625176733e-12,0.05,lower
cec2014,10,1000000,11,basic,LSRTDE,MSC-CMA,51,51,2536.5,0.024798154555940033,11.891979620298116,0.31227220519303955,1.2625592087286434e-16,30,3.7876776261859298e-15,0.05,higher
cec2014,10,1000000,12,basic,LSRTDE,MSC-CMA,51,51,1182,0.5455594002306805,0.031353129934132085,0.030170999605616089,0.42966559060885579,30,1,0.05,not significant
cec2014,10,1000000,13,basic,LSRTDE,MSC-CMA,51,51,0,1,0.015577629016206629,0.27855549319133388,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,14,basic,LSRTDE,MSC-CMA,51,51,1210,0.534794309880815,0.17605500413947084,0.20217730990725613,0.5469454037966972,30,1,0.05,not significant
cec2014,10,1000000,15,basic,LSRTDE,MSC-CMA,51,51,482,0.8146866589773164,0.64455573300460856,0.96854443942470425,4.3837697091014059e-08,30,1.3151309127304217e-06,0.05,lower
cec2014,10,1000000,16,basic,LSRTDE,MSC-CMA,51,51,0,1,0.15217542923505789,3.0284282855843685,2.2353373431519123e-18,30,6.7060120294557373e-17,0.05,lower
cec2014,10,1000000,17,hybrid,LSRTDE,MSC-CMA,51,51,1699.5,0.34659746251441759,0.41628596929103878,0.20814298464551939,0.0041108364613662426,30,0.12332509384098728,0.05,not significant
cec2014,10,1000000,18,hybrid,LSRTDE,MSC-CMA,51,51,85,0.9673202614379085,0.016455023461503515,0.47622475087041494,4.2352304281462028e-16,30,1.2705691284438608e-14,0.05,lower
cec2014,10,1000000,19,hybrid,LSRTDE,MSC-CMA,51,51,0,1,0.029147729632541086,1.5197992219650587,1.9079766077537448e-18,30,5.7239298232612347e-17,0.05,lower
cec2014,10,1000000,20,hybrid,LSRTDE,MSC-CMA,51,51,316,0.87850826605151866,0.38272322632246869,0.83689434583811817,4.5297878248049737e-11,30,1.358936347441492e-09,0.05,lower
cec2014,10,1000000,21,hybrid,LSRTDE,MSC-CMA,51,51,438,0.83160322952710497,0.43779851604995201,0.82527351238604751,7.9689513573945334e-09,30,2.3906854072183601e-07,0.05,lower
cec2014,10,1000000,22,hybrid,LSRTDE,MSC-CMA,51,51,196,0.92464436755094193,0.31241894299864725,1.1274902462441787,1.4821676041556254e-13,30,4.4465028124668757e-12,0.05,lower
cec2014,10,1000000,23,composition,LSRTDE,MSC-CMA,51,51,2601,0,329.45747471071309,100.00000000021691,1.3901956678272616e-20,30,4.170587003481785e-19,0.05,higher
cec2014,10,1000000,24,composition,LSRTDE,MSC-CMA,51,51,908.5,0.65071126489811615,100,100.00000000000409,0.0077407529529049919,30,0.23222258858714975,0.05,not significant
cec2014,10,1000000,25,composition,LSRTDE,MSC-CMA,51,51,2242,0.13802383698577469,197.74785117045121,100.00000000000591,2.9085019912103617e-10,30,8.7255059736310847e-09,0.05,higher
cec2014,10,1000000,26,composition,LSRTDE,MSC-CMA,51,51,765,0.70588235294117641,100.01919914000018,100.10930474885345,0.00034280817495801276,30,0.010284245248740383,0.05,lower
cec2014,10,1000000,27,composition,LSRTDE,MSC-CMA,51,51,1073,0.58746635909265665,0.69193218845202864,1.6018805095045536,0.12765161294240054,30,1,0.05,not significant
cec2014,10,1000000,28,composition,LSRTDE,MSC-CMA,51,51,2446,0.059592464436755144,360.0611812180332,100.11508154950252,1.4733193522510354e-14,30,4.4199580567531065e-13,0.05,higher
cec2014,10,1000000,29,composition,LSRTDE,MSC-CMA,51,51,2014,0.22568242983467901,221.76056048962437,149.2117283890484,1.6969431652029161e-06,30,5.0908294956087482e-05,0.05,higher
cec2014,10,1000000,30,composition,LSRTDE,MSC-CMA,51,51,2428,0.066512879661668634,480.21293295474788,459.93123760399794,4.5071130582645479e-14,30,1.3521339174793644e-12,0.05,higher
cec2014,10,1000000,1,basic,NLSHADE-RSP,MSC-CMA,51,51,1781.5,0.31507112648981161,0,0,2.5426374301940822e-05,30,0.00076279122905822461,0.05,higher
cec2014,10,1000000,2,basic,NLSHADE-RSP,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,3,basic,NLSHADE-RSP,MSC-CMA,51,51,1300.5,0.5,0,0,1,30,1,0.05,not significant
cec2014,10,1000000,4,basic,NLSHADE-RSP,MSC-CMA,51,51,1351.5,0.48039215686274506,0,0,0.15934909996239133,30,1,0.05,not significant
cec2014,10,1000000,5,basic,NLSHADE-RSP,MSC-CMA,51,51,447,0.82814302191464817,0,19.999990646187598,6.3228965504085105e-09,30,1.8968689651225531e-07,0.05,lower
cec2014,10,1000000,6,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,2.5172917838419835,1.3905886961424435e-20,30,4.1717660884273307e-19,0.05,lower
cec2014,10,1000000,7,basic,NLSHADE-RSP,MSC-CMA,51,51,433.5,0.83333333333333337,0,0.0098572846078468501,4.6842896658008451e-12,30,1.4052868997402535e-10,0.05,lower
cec2014,10,1000000,8,basic,NLSHADE-RSP,MSC-CMA,51,51,1224,0.52941176470588236,0,0,0.082206511039478639,30,1,0.05,not significant
cec2014,10,1000000,9,basic,NLSHADE-RSP,MSC-CMA,51,51,1326,0.49019607843137258,0,0,0.32689257978151776,30,1,0.05,not significant
cec2014,10,1000000,10,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,6.829921375383492,1.3757279328038303e-20,30,4.1271837984114911e-19,0.05,lower
cec2014,10,1000000,11,basic,NLSHADE-RSP,MSC-CMA,51,51,1997.5,0.23202614379084963,3.5398695697695075,0.31227220519303955,3.0266797606864732e-06,30,9.0800392820594193e-05,0.05,higher
cec2014,10,1000000,12,basic,NLSHADE-RSP,MSC-CMA,51,51,342.5,0.86831987697039603,9.0949470177292824e-13,0.030170999605616089,1.0756507362103432e-10,30,3.2269522086310298e-09,0.05,lower
cec2014,10,1000000,13,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.04690547858717764,0.27855549319133388,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,14,basic,NLSHADE-RSP,MSC-CMA,51,51,58,0.97770088427527879,0.053476016388231074,0.20217730990725613,9.3831129234171917e-17,30,2.8149338770251577e-15,0.05,lower
cec2014,10,1000000,15,basic,NLSHADE-RSP,MSC-CMA,51,51,78,0.97001153402537488,0.37278110278839449,0.96854443942470425,2.8742673433994466e-16,30,8.6228020301983394e-15,0.05,lower
cec2014,10,1000000,16,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.57868752195031448,3.0284282855843685,3.2278892266625449e-18,30,9.6836676799876351e-17,0.05,lower
cec2014,10,1000000,17,hybrid,NLSHADE-RSP,MSC-CMA,51,51,1715,0.34063821607074207,0.41628596929444939,0.20814298464551939,0.0043058784090955777,30,0.12917635227286733,0.05,not significant
cec2014,10,1000000,18,hybrid,NLSHADE-RSP,MSC-CMA,51,51,7,0.99730872741253362,0.0085516649298824632,0.47622475087041494,4.9869010925086024e-18,30,1.4960703277525807e-16,0.05,lower
cec2014,10,1000000,19,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.019431819755027391,1.5197992219650587,1.7068981387860112e-18,30,5.1206944163580334e-17,0.05,lower
cec2014,10,1000000,20,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.0012437762989065959,0.83689434583811817,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,21,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.0015342767514994193,0.82527351238604751,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,22,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0.0036106309321439767,1.1274902462441787,3.3036815016661564e-18,30,9.9110445049984696e-17,0.05,lower
cec2014,10,1000000,23,composition,NLSHADE-RSP,MSC-CMA,51,51,1184,0.54479046520569008,0,100.00000000021691,0.43054598397784594,30,1,0.05,not significant
cec2014,10,1000000,24,composition,NLSHADE-RSP,MSC-CMA,51,51,1573,0.39523260284505957,105.14042007316357,100.00000000000409,0.067242485340487712,30,1,0.05,not significant
cec2014,10,1000000,25,composition,NLSHADE-RSP,MSC-CMA,51,51,1214.5,0.53306420607458671,108.44100549011227,100.00000000000591,0.56521131531245894,30,1,0.05,not significant
cec2014,10,1000000,26,composition,NLSHADE-RSP,MSC-CMA,51,51,874,0.66397539407920037,100.04809497912584,100.10930474885345,0.0043569179359012958,30,0.13070753807703889,0.05,not significant
cec2014,10,1000000,27,composition,NLSHADE-RSP,MSC-CMA,51,51,926,0.64398308342945021,1.3701823084056741,1.6018805095045536,0.012312030450884474,30,0.36936091352653422,0.05,not significant
cec2014,10,1000000,28,composition,NLSHADE-RSP,MSC-CMA,51,51,2022,0.22260668973471742,356.82687929708663,100.11508154950252,1.3853051893838236e-06,30,4.155915568151471e-05,0.05,higher
cec2014,10,1000000,29,composition,NLSHADE-RSP,MSC-CMA,51,51,927,0.643598615916955,139.26443302418375,149.2117283890484,0.012546816972333463,30,0.3764045091700039,0.05,not significant
cec2014,10,1000000,30,composition,NLSHADE-RSP,MSC-CMA,51,51,2025,0.22145328719723179,463.79796805075466,459.93123760399794,1.2628041611680263e-06,30,3.7884124835040788e-05,0.05,higher
cec2014,10,1000000,1,basic,j2020,MSC-CMA,51,51,2551.5,0.019031141868512069,4.2632564145606011e-14,0,7.5705804201712631e-19,30,2.2711741260513788e-17,0.05,higher
cec2014,10,1000000,2,basic,j2020,MSC-CMA,51,51,1555.5,0.40196078431372551,0,0,0.00094351698152610696,30,0.028305509445783208,0.05,higher
cec2014,10,1000000,3,basic,j2020,MSC-CMA,51,51,1479,0.43137254901960786,0,0,0.0065206794929128075,30,0.19562038478738422,0.05,not significant
cec2014,10,1000000,4,basic,j2020,MSC-CMA,51,51,2550,0.019607843137254943,1.1368683772161603e-13,0,1.0890350384148228e-19,30,3.2671051152444685e-18,0.05,higher
